,Fz,F3,FT9,TP10,T8,AF7,AFz,AF8
Fz,0.5510204081632653,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.5056179775280899,0.0,0.0,0.0,0.0,0.0,0.4943820224719101,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
