,Fz,F3,FT9,TP10,T8,AF7,AFz,AF8
Fz,0.5294117647058824,0.0,0.0,0.025210084033613446,0.44537815126050423,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.375,0.0,0.0,0.25,0.375,0.0,0.0,0.0
T8,0.4700854700854701,0.0,0.0,0.02564102564102564,0.5042735042735043,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
