,CP1,FC2,AF7,AF3,AFz,P1,POz,AF8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.2789473684210526,0.3526315789473684
AF7,0.0,0.0,0.9019607843137255,0.0,0.09803921568627451,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.5238095238095238,0.0,0.47619047619047616,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.33544303797468356,0.0,0.0,0.0,0.0,0.3291139240506329,0.33544303797468356
AF8,0.0,0.3602150537634409,0.0,0.0,0.0,0.0,0.2849462365591398,0.3548387096774194
