,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.23880597014925373,0.0,0.14925373134328357,0.14925373134328357,0.13432835820895522,0.1791044776119403,0.14925373134328357,0.0
caudalmiddlefrontal-rh,0.0,0.2692307692307692,0.2692307692307692,0.19230769230769232,0.0,0.2692307692307692,0.0,0.0
parstriangularis-rh,0.06688963210702341,0.04013377926421405,0.30434782608695654,0.1605351170568562,0.13712374581939799,0.18394648829431437,0.10702341137123746,0.0
postcentral-lh,0.08368200836820083,0.04184100418410042,0.20920502092050208,0.19665271966527198,0.14644351464435146,0.18410041841004185,0.13807531380753138,0.0
rostralmiddlefrontal-lh,0.0694980694980695,0.0,0.1583011583011583,0.1274131274131274,0.2471042471042471,0.20463320463320464,0.10810810810810811,0.08494208494208494
rostralmiddlefrontal-rh,0.07692307692307693,0.038461538461538464,0.1794871794871795,0.14102564102564102,0.17307692307692307,0.2532051282051282,0.08653846153846154,0.05128205128205128
superiortemporal-lh,0.11242603550295859,0.0,0.1893491124260355,0.17751479289940827,0.16568047337278108,0.15976331360946747,0.1952662721893491,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.27906976744186046,0.18604651162790697,0.0,0.5348837209302325
