,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.2616822429906542,0.2803738317757009,0.11214953271028037,0.09345794392523364,0.0,0.102803738317757,0.09345794392523364,0.056074766355140186
caudalmiddlefrontal-rh,0.1895424836601307,0.3202614379084967,0.10457516339869281,0.11764705882352941,0.006535947712418301,0.13071895424836602,0.0915032679738562,0.0392156862745098
postcentral-lh,0.11206896551724138,0.13793103448275862,0.28448275862068967,0.08620689655172414,0.008620689655172414,0.20689655172413793,0.11206896551724138,0.05172413793103448
rostralmiddlefrontal-lh,0.08849557522123894,0.17699115044247787,0.08849557522123894,0.40707964601769914,0.061946902654867256,0.17699115044247787,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.12,0.04,0.36,0.32,0.16,0.0,0.0
superiortemporal-lh,0.10077519379844961,0.16279069767441862,0.17829457364341086,0.15503875968992248,0.007751937984496124,0.24806201550387597,0.10077519379844961,0.046511627906976744
superiortemporal-rh,0.1643835616438356,0.1917808219178082,0.1917808219178082,0.0,0.0,0.1917808219178082,0.1780821917808219,0.0821917808219178
supramarginal-lh,0.09836065573770492,0.09836065573770492,0.09836065573770492,0.0,0.0,0.09836065573770492,0.09836065573770492,0.5081967213114754
