,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.5446153846153846,0.016923076923076923,0.0,0.0,0.43846153846153846,0.0,0.0,0.0
frontalpole-lh,0.01737905119774542,0.4217942696101456,0.1348050728041334,0.14419915453264442,0.01456082667919211,0.1395021136683889,0.099577266322217,0.028182245185533115
frontalpole-rh,0.0,0.10600071864893999,0.3029105282069709,0.10851598993891484,0.0,0.10600071864893999,0.20445562342795545,0.17211642112827882
isthmuscingulate-rh,0.0,0.1186954872961699,0.11528251801289344,0.34698521046643915,0.0,0.26621160409556316,0.10011376564277588,0.052711414486158514
paracentral-lh,0.4552278820375335,0.014477211796246649,0.0,0.0,0.5302949061662199,0.0,0.0,0.0
parahippocampal-rh,0.0,0.10833035395066143,0.10618519842688595,0.25277082588487665,0.0,0.3897032534858777,0.0933142652842331,0.04969610296746514
rostralanteriorcingulate-lh,0.0,0.06656298600311042,0.17729393468118196,0.08149300155520996,0.0,0.08055987558320374,0.3387247278382582,0.2553654743390358
rostralanteriorcingulate-rh,0.0,0.02438065277231616,0.18836020448289423,0.05465985057019269,0.0,0.05465985057019269,0.3197011403853716,0.35823830121903266
