,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-lh,parahippocampal-rh,precuneus-lh,rostralanteriorcingulate-rh,superiorparietal-lh
caudalanteriorcingulate-lh,0.41141942369263607,0.0,0.1552828175026681,0.0,0.3137673425827108,0.0,0.11953041622198506,0.0
frontalpole-rh,0.0,0.4015471167369902,0.1090014064697609,0.1779184247538678,0.0,0.13572433192686356,0.0,0.17580872011251758
isthmuscingulate-rh,0.0953160825417622,0.050769734687192924,0.261054700294792,0.15591221749099246,0.10055682934818212,0.15591221749099246,0.024566000655093352,0.15591221749099246
paracentral-lh,0.0,0.0719484882418813,0.13325867861142218,0.28611422172452405,0.0,0.25279955207166854,0.0,0.2558790593505039
parahippocampal-rh,0.31641468682505397,0.0,0.16684665226781858,0.0,0.4449244060475162,0.0,0.07181425485961124,0.0
precuneus-lh,0.0,0.05781203676252594,0.1411206640972428,0.268900088941595,0.0,0.27542247257634156,0.0,0.2567447376222947
rostralanteriorcingulate-rh,0.1833195706028076,0.0,0.0611065235342692,0.0,0.10817506193228736,0.0,0.6473988439306358,0.0
superiorparietal-lh,0.0,0.0720771850170261,0.13507377979568672,0.26220204313280365,0.0,0.24801362088535756,0.0,0.282633371169126
