,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
insula-lh,0.22226351979186024,0.10444155361456978,0.13863594127485598,0.1460695038097008,0.12934398810629993,0.09775134733320943,0.09589295669949824,0.06560118937000557
isthmuscingulate-rh,0.1055640243902439,0.19416920731707318,0.16730182926829268,0.13605182926829268,0.15910823170731708,0.14310213414634146,0.040015243902439025,0.0546875
lingual-lh,0.12754222681833852,0.1523612547397449,0.18459152016546018,0.15580834195105137,0.145467080317132,0.11564977593933126,0.05911754567390555,0.0594622543950362
parahippocampal-lh,0.14233973198116626,0.13038754074610648,0.16515755161173487,0.1854400579500181,0.14451285766026803,0.10177471930459979,0.06809127127852227,0.06229626946758421
parahippocampal-rh,0.12569983745710675,0.15260971645295288,0.15315152609716454,0.14448257178977786,0.21329239660465957,0.11540545421708506,0.03792667509481669,0.0574318222864367
pericalcarine-lh,0.11783512217401233,0.1701301667047271,0.15186115551495774,0.12651290248915278,0.14364010047956155,0.2215117606759534,0.04361726421557433,0.024891527746060745
rostralanteriorcingulate-lh,0.15067686874632136,0.06180105944673337,0.1009417304296645,0.11006474396703944,0.06180105944673337,0.05679811653914067,0.30341377280753384,0.15450264861683344
rostralanteriorcingulate-rh,0.11523309258043335,0.09487852921864741,0.11326329612606698,0.11227839789888379,0.10374261326329613,0.03644123440577807,0.17235718975705844,0.25180564674983585
