,caudalanteriorcingulate-rh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-rh,0.3669696020056409,0.047633970542149795,0.01347539956126606,0.19178940770918207,0.013788780946411783,0.0,0.16358508304606706,0.20275775618928235
frontalpole-rh,0.12193190815518606,0.4307205067300079,0.011084718923198733,0.09263657957244656,0.00870942201108472,0.0,0.1250989707046714,0.20981789390340458
isthmuscingulate-rh,0.02154308617234469,0.006012024048096192,0.47995991983967934,0.02154308617234469,0.22044088176352705,0.20741482965931865,0.02154308617234469,0.02154308617234469
lateralorbitofrontal-rh,0.25705857564264645,0.04846186262115466,0.018120522545301308,0.30678466076696165,0.018541930046354824,0.0,0.1483354403708386,0.2026970080067425
parahippocampal-lh,0.02894736842105263,0.0059210526315789476,0.2868421052631579,0.02894736842105263,0.4953947368421053,0.09605263157894736,0.02894736842105263,0.02894736842105263
parahippocampal-rh,0.0,0.0,0.3165137614678899,0.0,0.11314984709480122,0.5351681957186545,0.0,0.035168195718654434
rostralanteriorcingulate-lh,0.2213772708069286,0.06675116180819603,0.018166455428812844,0.15040135192226448,0.018588931136459652,0.0,0.26911702577101815,0.25559780312632024
rostralanteriorcingulate-rh,0.21259063941990772,0.08668424522083058,0.014172709294660513,0.15919578114700067,0.014502307185234015,0.015820698747528016,0.1984179301252472,0.2986156888595913
