,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,-0.034601563091333776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04075961093098657,-0.07086614173228346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046454481373696344,0.0,0.0,0.10125207409717008,0.0,0.0,0.05043712172158709,0.0,0.0,0.0,0.0,0.0006724949562878278,0.0,0.0,0.0,0.0,0.0,-0.01621120889300602,-0.010653080129689671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025724567371441798,0.0,0.0,0.0
Fz,0.0,0.11413579798006507,0.0,-0.01949085123309467,0.04213258935556452,0.0,0.1041551246537396,0.0,-0.031026252983293555,0.0,-0.04335719968178202,-0.02426412092283214,0.04376731301939058,-0.034606205250596656,0.0,0.0,0.0,0.0,0.0,0.0,-0.028639618138424822,-0.03341288782816229,-0.1030230708035004,0.0,0.0,0.0,0.0,0.0,0.04519951429887367,-0.027048528241845664,0.0,0.0,0.014957126518091488,0.0,0.0,-0.0003977724741447892,0.018664674498707512,-0.030230708035003977,0.03362312325217012,-0.03341288782816229,0.09916897506925208,0.0,0.0592797783933518,0.0,-0.0003977724741447892,-0.012728719172633254,0.056509695290858725,0.04487534626038781,0.0,0.0033240997229916896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08711217183770883,0.0,-0.11217183770883055,-0.05847255369928401,0.0
F3,0.0,0.0,0.23065902578796563,0.0,0.050143266475644696,0.0,0.0,0.05157593123209169,0.0,0.04297994269340974,0.0,0.02913085004775549,0.0725883476599809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038204393505253106,0.0,0.0,0.0,0.0,0.06494746895893028,0.04536771728748806,0.0,0.012416427889207259,0.015759312320916905,0.0,0.0,0.0,0.0,0.0,0.04775549188156638,0.0,0.0,0.0,0.0,0.0,0.03247373447946514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06924546322827126,0.0,0.054441260744985676,0.0,0.0,0.0,0.0,0.0,0.025310410697230182,0.045845272206303724,0.050143266475644696,0.0,0.021012416427889206
F7,0.0,-0.030360531309297913,0.0,0.22345423073373535,-0.05502846299810247,0.0,0.0,0.0,-0.026565464895635674,0.0,-0.030360531309297913,-0.030360531309297913,0.0,0.15658362989323843,0.0,-0.07400379506641366,0.0,0.0,0.0,0.0,-0.030360531309297913,-0.030360531309297913,-0.030360531309297913,0.0,0.0,0.0,0.0,0.0,0.0,-0.006325110689437065,0.0,0.0,-0.07590132827324478,0.0,0.0,-0.046173308032890575,0.23298466442023943,0.0,-0.030360531309297913,-0.030360531309297913,0.0,0.0,0.0,0.0,-0.0006325110689437065,-0.0866540164452878,0.0,-0.07147375079063883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030360531309297913,0.0,-0.030360531309297913,0.13334053630636045,0.0
FT9,0.0,0.02316102621389796,0.0427455815865187,-0.035977105478331974,0.12405164878263208,0.0,0.0,0.0,-0.1026165167620605,0.0,-0.01839738348323794,-0.017170891251022075,0.016853807973560595,0.0,0.0,0.05055705499370034,0.0,0.0,0.041512535963830664,0.0,-0.0062835252132456415,-0.04660670482420278,-0.035977105478331974,0.0,-0.03311529026982829,0.011097410604192354,0.0,0.009453349773941636,0.05014385532264694,0.02055076037813399,0.0,0.0,-0.0735502135901187,0.0,0.0,-0.023712183156173343,0.04320650338306181,0.0,-0.04881721384116397,-0.06745707277187245,0.0,0.0,0.017673653925195234,0.0,0.0,0.013762288027224463,0.0,0.006167412576930923,-0.0024529844644317253,0.032059186189889025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034750613246116106,0.0,0.024481450376215026,-0.008541756355696527,0.02794903411426223
FC5,0.0,0.0,0.0,0.0,0.0,0.4550477351208613,-0.055757575757575756,-0.09412147064797888,0.21937842778793418,-0.0892929292929293,0.0,0.0,0.0,0.0,0.003656307129798903,-0.04606060606060606,0.0,0.0,0.0,0.0,0.0,-0.013333333333333334,0.0,0.0,0.0,0.0,-0.08242424242424243,-0.020606060606060607,0.0,0.0,-0.1317171717171717,0.0,0.0,-0.09131313131313132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05818181818181818,0.0,0.0,-0.033535353535353536,0.0,0.0,0.0,0.0,0.0,0.12248628884826325,0.0,0.03290676416819013,0.0,0.0,0.0,0.0,0.0,-0.03593965246616069,0.0,0.003656307129798903,-0.08484848484848485
FC1,0.0,0.21502890173410405,0.0,0.0,0.0,-0.1025260029717682,0.01742349414664729,-0.11069836552748885,0.0,0.0,0.0,0.0,0.0,0.0,0.0023121387283236996,-0.13224368499257058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027745664739884393,-0.2065378900445765,0.0,0.0,-0.0950965824665676,0.0,0.0,0.0,0.0,0.0,0.0,0.19884393063583816,0.0,0.12369942196531791,0.0,0.0,-0.10326894502228826,0.1329479768786127,0.0,0.0,0.03236994219653179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.05689747718733226,0.0,0.0,-0.10693786229152875,-0.06648575305291723,0.04980222587836691,0.0,-0.0056823188988449624,0.0,0.0,0.03170867955639749,0.0,0.0,0.0,0.0,0.03327965646806227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04703826789052832,-0.013116236996834011,0.0,0.0,-0.05131348090465547,0.0,0.0,-0.020596767298043522,0.0,0.0,0.0,0.0,0.0,0.03972088030059045,0.07192699946323135,0.05689747718733226,-0.05336951605608322,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07859618610213462,0.0,0.013419216317767043,-0.08005427408412483
T7,0.0,-0.027416038382453736,0.0,-0.015078821110349555,-0.08567511994516792,0.10771992818671454,0.0,0.0,0.34765148653254796,0.0,0.1593138853374646,-0.019191226867717615,-0.007882111034955449,0.0,0.059245960502693,0.0,0.0,0.0,0.0,0.0,-0.045236463331048665,-0.04386566141192598,-0.04386566141192598,0.0,-0.02227553118574366,0.03770197486535009,0.0,0.0,0.0,-0.0017135023989033585,0.0,0.0,-0.047292666209732694,0.0,0.0,0.0,-0.07162440027416038,0.0,-0.10178204249485949,-0.07813570938999315,0.0,0.0,0.0,0.0,0.0,-0.030843043180260453,0.0,-0.01233721727210418,0.0,0.0,0.0,0.0,0.0,0.0,-0.018848526387936944,0.03558178482347541,0.0,0.0,-0.0339273474982865,0.0,-0.0411240575736806,-0.018848526387936944,0.019748653500897665
TP9,0.0,0.0,0.06748466257668712,0.0,0.0,-0.10433539780848022,0.0,0.031609779123567466,0.0,0.020914136734699856,0.0,0.0,0.07285276073619631,0.0,0.0,0.0,0.0,0.05521472392638037,0.0,0.0,0.0,0.024644367607128136,0.0,0.0,-0.043353978084802285,0.0,-0.05073588942441185,-0.015245354930919485,0.0,0.0,1.7536834659798162e-05,0.0,0.0,-0.0533587422582182,0.0,0.0,0.0,0.0,0.0,0.0,0.10517643517070648,-0.006753142746911328,-0.057646498332539306,0.0,0.0,0.0,0.0,0.0,-0.011434016198189614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507037385608689,0.0,0.0,-0.0857551214864221
