,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.1111111111111111
frontalpole-rh,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.1111111111111111
insula-rh,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.10714285714285714
isthmuscingulate-rh,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.10714285714285714
lateralorbitofrontal-rh,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.10714285714285714
medialorbitofrontal-rh,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.1111111111111111
rostralanteriorcingulate-lh,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.1111111111111111
rostralanteriorcingulate-rh,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.1111111111111111
