,F3,F7,FC5,TP10,Cz,FT7,C5,AF8
F3,0.4354243542435424,0.11193111931119311,0.0012300123001230013,0.08610086100861009,0.0,0.1045510455104551,0.1968019680196802,0.06396063960639606
F7,0.1760154738878143,0.42940038684719534,0.009671179883945842,0.10831721470019343,0.16054158607350097,0.0,0.11605415860735009,0.0
FC5,0.008888888888888889,0.017777777777777778,0.7955555555555556,0.10666666666666667,0.07111111111111111,0.0,0.0,0.0
TP10,0.12704174228675136,0.10163339382940109,0.041742286751361164,0.4882032667876588,0.041742286751361164,0.038112522686025406,0.16152450090744103,0.0
Cz,0.0,0.20638820638820637,0.04176904176904177,0.05405405405405406,0.547911547911548,0.007371007371007371,0.0,0.14250614250614252
FT7,0.14782608695652175,0.0,0.0,0.036521739130434785,0.006956521739130435,0.47304347826086957,0.25217391304347825,0.08347826086956522
C5,0.17410228509249184,0.06528835690968444,0.0,0.09684439608269858,0.0,0.15778019586507072,0.40696409140369966,0.09902067464635474
AF8,0.0851063829787234,0.0,0.0,0.0,0.09492635024549918,0.07855973813420622,0.14566284779050737,0.5957446808510638
