,F3,F7,FC5,TP10,Cz,FT7,C5,AF8
F3,0.5259259259259259,0.0,0.0,0.0,0.0,0.4740740740740741,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.38461538461538464,0.0,0.6153846153846154,0.0,0.0,0.0
FT7,0.5039370078740157,0.0,0.0,0.0,0.0,0.49606299212598426,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
