,FT9,T7,TP10,T8,F4,AF3,AF8,AF4
FT9,0.32075471698113206,0.0,0.0,0.33962264150943394,0.0,0.0,0.0,0.33962264150943394
T7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.16216216216216217,0.0,0.0,0.5405405405405406,0.0,0.0,0.0,0.2972972972972973
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.21686746987951808,0.0,0.0,0.39759036144578314,0.0,0.0,0.0,0.3855421686746988
