,F3,F7,FC5,TP10,Cz,FT7,C5,AF8
F3,0.4807692307692308,0.5192307692307693,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.2736842105263158,0.7263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.4956521739130435,0.0,0.0,0.5043478260869565
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.47540983606557374,0.0,0.0,0.5245901639344263
