,F3,F7,FC5,TP10,Cz,FT7,C5,AF8
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.06722689075630252,0.40336134453781514
C5,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654,0.34782608695652173
AF8,0.0,0.0,0.0,0.0,0.0,0.46601941747572817,0.07766990291262135,0.4563106796116505
