,F3,F7,FC5,TP10,Cz,FT7,C5,AF8
F3,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0
F7,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0
FC5,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,0.504950495049505,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.4636363636363636,0.5363636363636364,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
