,F3,F7,FC5,TP10,Cz,FT7,C5,AF8
F3,0.31736526946107785,0.0,0.0,0.2694610778443114,0.0,0.12574850299401197,0.2874251497005988,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0
TP10,0.2903225806451613,0.0,0.0,0.2838709677419355,0.0,0.13548387096774195,0.2903225806451613,0.0
Cz,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0
FT7,0.25301204819277107,0.0,0.0,0.25301204819277107,0.0,0.24096385542168675,0.25301204819277107,0.0
C5,0.2981366459627329,0.0,0.0,0.2795031055900621,0.0,0.13043478260869565,0.2919254658385093,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
