,Fp1,P7,P8,FT10,AF7,CP3,AF8,AF4
Fp1,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.3609467455621302,0.17751479289940827
P7,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.40789473684210525,0.0,0.0,0.0,0.0,0.0,0.39473684210526316,0.19736842105263158
AF4,0.34065934065934067,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,0.31868131868131866
