,Fp1,F7,FT10,F8,AF7,P2,F6,AF8
Fp1,0.26881720430107525,0.0,0.1881720430107527,0.26881720430107525,0.0,0.0,0.0,0.27419354838709675
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.2517985611510791,0.0,0.2446043165467626,0.2517985611510791,0.0,0.0,0.0,0.2517985611510791
F8,0.25888324873096447,0.0,0.17766497461928935,0.28426395939086296,0.0,0.0,0.0,0.27918781725888325
AF7,0.0,0.0,0.0,0.0,0.48936170212765956,0.0,0.5106382978723404,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.7333333333333333,0.0
AF8,0.255,0.0,0.175,0.265,0.0,0.0,0.0,0.305
