,Fp1,F7,FT9,O2,TP10,F8,AF7,AF8
Fp1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
F7,0.0,0.329608938547486,0.0,0.33519553072625696,0.33519553072625696,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.31088082901554404,0.0,0.34196891191709844,0.3471502590673575,0.0,0.0,0.0
TP10,0.0,0.26548672566371684,0.0,0.29646017699115046,0.43805309734513276,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
