,Fp1,F7,CP5,TP10,F8,AF7,PO8,AF8
Fp1,0.6541353383458647,0.0,0.0,0.0,0.0,0.0,0.0,0.3458646616541353
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.6593886462882096,0.0,0.3406113537117904,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5064102564102564,0.0,0.4935897435897436,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5054945054945055,0.0,0.0,0.0,0.0,0.0,0.0,0.4945054945054945
