,Fp1,P7,P8,FT10,AF7,CP3,AF8,AF4
Fp1,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.41935483870967744,0.0
P7,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.5087719298245614,0.49122807017543857,0.0
AF8,0.2231404958677686,0.0,0.0,0.0,0.0,0.2231404958677686,0.5537190082644629,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
