,Fp1,P7,P8,FT10,AF7,CP3,AF8,AF4
Fp1,0.5804195804195804,0.0,0.0,0.0,0.0,0.0,0.4195804195804196,0.0
P7,0.0,0.44871794871794873,0.0,0.3141025641025641,0.0,0.0,0.23717948717948717,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.36666666666666664,0.0,0.3592592592592593,0.0,0.0,0.2740740740740741,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.1710914454277286,0.2182890855457227,0.0,0.2182890855457227,0.0,0.0,0.39233038348082594,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
