,Fp1,P7,P8,FT10,AF7,CP3,AF8,AF4
Fp1,0.3316062176165803,0.0,0.3316062176165803,0.0,0.0,0.0,0.33678756476683935,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.3069306930693069,0.0,0.3465346534653465,0.0,0.0,0.0,0.3465346534653465,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.025
AF8,0.3080568720379147,0.0,0.33649289099526064,0.0,0.0,0.0,0.35545023696682465,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
