,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2535211267605634,0.22535211267605634,0.0,0.09859154929577464,0.23943661971830985,0.18309859154929578,0.0,0.0
inferiorparietal-rh,0.23529411764705882,0.27058823529411763,0.0,0.07058823529411765,0.27058823529411763,0.15294117647058825,0.0,0.0
parsopercularis-lh,0.0,0.0,0.5,0.13414634146341464,0.0,0.0,0.2926829268292683,0.07317073170731707
parstriangularis-rh,0.0641025641025641,0.038461538461538464,0.14102564102564102,0.41025641025641024,0.05128205128205128,0.05128205128205128,0.0,0.24358974358974358
postcentral-rh,0.23255813953488372,0.2558139534883721,0.0,0.08139534883720931,0.27906976744186046,0.1511627906976744,0.0,0.0
superiorfrontal-lh,0.20689655172413793,0.1724137931034483,0.0,0.10344827586206896,0.1896551724137931,0.3275862068965517,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.23711340206185566,0.0,0.0,0.0,0.5670103092783505,0.1958762886597938
superiortemporal-rh,0.0,0.0,0.045454545454545456,0.18181818181818182,0.0,0.0,0.23863636363636365,0.5340909090909091
