,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.23376623376623376,0.0,0.12987012987012986,0.24675324675324675,0.22077922077922077,0.16883116883116883,0.0,0.0
parsopercularis-lh,0.0,0.4594594594594595,0.13513513513513514,0.0,0.0,0.0,0.35135135135135137,0.05405405405405406
parstriangularis-rh,0.06666666666666667,0.06666666666666667,0.5888888888888889,0.07777777777777778,0.05555555555555555,0.05555555555555555,0.0,0.08888888888888889
postcentral-rh,0.21978021978021978,0.0,0.12087912087912088,0.3076923076923077,0.1978021978021978,0.14285714285714285,0.01098901098901099,0.0
rostralmiddlefrontal-rh,0.2318840579710145,0.0,0.13043478260869565,0.2463768115942029,0.2318840579710145,0.15942028985507245,0.0,0.0
superiorfrontal-lh,0.19672131147540983,0.0,0.11475409836065574,0.19672131147540983,0.16393442622950818,0.32786885245901637,0.0,0.0
superiorfrontal-rh,0.0,0.18181818181818182,0.0,0.030303030303030304,0.0,0.0,0.7878787878787878,0.0
superiortemporal-rh,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.9130434782608695
