subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S18,Sess01,MOTOR_EXECUTION-LEFT,0.979822458766462,1.000000000000002,0.9326644946396767,1.0274216075371798,bootstrap,critical,rtwin_theta
S18,Sess01,MOTOR_EXECUTION-RIGHT,0.9705300231119333,1.0000000000000033,0.921359779661104,1.0172162084168883,bootstrap,critical,rtwin_theta
S18,Sess01,MOTOR_IMAGERY-LEFT,0.9993212044831741,0.9999999999999997,0.9397591429563189,1.0577590965068102,bootstrap,critical,rtwin_theta
S18,Sess01,MOTOR_IMAGERY-RIGHT,0.9755388424649957,1.0000000000000007,0.9245493688082628,1.0188393477128292,bootstrap,critical,rtwin_theta
S18,Sess01,MOTOR_EXECUTION,0.9751762409391976,1.0000000000000027,0.9270121371503903,1.022318907977034,bootstrap,critical,rtwin_theta
S18,Sess01,MOTOR_IMAGERY,0.9874300234740849,1.0000000000000002,0.9321542558822908,1.0382992221098197,bootstrap,critical,rtwin_theta
S18,Sess01,LEFT,0.9895718316248181,1.0000000000000009,0.9362118187979978,1.042590352021995,bootstrap,critical,rtwin_theta
S18,Sess01,RIGHT,0.9730344327884645,1.000000000000002,0.9229545742346834,1.0180277780648588,bootstrap,critical,rtwin_theta
S18,Sess01,LEFT_vs_RIGHT,0.016537398836353634,0.0,-0.08181595926686103,0.1196357777873116,bootstrap,delta,rtwin_theta
S18,Sess01,IMAGERY_vs_EXECUTION,0.012253782534887292,0.0,-0.09016465209474323,0.1112870849594294,bootstrap,delta,rtwin_theta
S18,Sess01,ME_LEFT_vs_ME_RIGHT,0.009292435654528752,0.0,-0.0845517137772116,0.10606182787607576,bootstrap,delta,rtwin_theta
S18,Sess01,MI_LEFT_vs_MI_RIGHT,0.023782362018178405,0.0,-0.07908020475651034,0.13320972769854744,bootstrap,delta,rtwin_theta
