,P3,Oz,O2,CP3,P1,P5,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.27253558249868215,0.0,0.060094886663152346,0.061149182920400634,0.061149182920400634,0.27253558249868215,0.27253558249868215
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.04730563554092966,0.0,0.2863019333607569,0.2863019333607569,0.28547922665569725,0.04730563554092966,0.04730563554092966
P1,0.0,0.04797047970479705,0.0,0.2853628536285363,0.2857728577285773,0.2849528495284953,0.04797047970479705,0.04797047970479705
P5,0.0,0.04799015586546349,0.0,0.28506972928630026,0.285890073831009,0.28506972928630026,0.04799015586546349,0.04799015586546349
PO4,0.0,0.27253558249868215,0.0,0.060094886663152346,0.061149182920400634,0.061149182920400634,0.27253558249868215,0.27253558249868215
PO8,0.0,0.27253558249868215,0.0,0.060094886663152346,0.061149182920400634,0.061149182920400634,0.27253558249868215,0.27253558249868215
