,P3,Oz,O2,CP3,P5,PO3,PO4,PO8
P3,0.8998875140607424,0.0,0.10011248593925759,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.28348688873139616,0.0,0.050318922749822824,0.050318922749822824,0.04961020552799433,0.28348688873139616,0.2827781715095677
O2,0.12732474964234622,0.0,0.8726752503576538,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.02405019170442663,0.0,0.31160683164865804,0.31056117113976994,0.3060299756012548,0.023701638201463926,0.02405019170442663
P5,0.0,0.024041811846689895,0.0,0.3104529616724739,0.3128919860627178,0.3048780487804878,0.023693379790940768,0.024041811846689895
PO3,0.0,0.02390158172231986,0.0,0.3096660808435852,0.307908611599297,0.3110720562390158,0.023550087873462213,0.02390158172231986
PO4,0.0,0.2841956059532247,0.0,0.04961020552799433,0.04961020552799433,0.04890148830616584,0.2841956059532247,0.28348688873139616
PO8,0.0,0.28368794326241137,0.0,0.05035460992907802,0.05035460992907802,0.04964539007092199,0.28297872340425534,0.28297872340425534
