,P3,Oz,O2,CP3,P1,P5,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.3340987370838117,0.33352468427095294,0.33237657864523534,0.0,0.0
P1,0.0,0.0,0.0,0.3340987370838117,0.33352468427095294,0.33237657864523534,0.0,0.0
P5,0.0,0.0,0.0,0.33371625502584723,0.33371625502584723,0.3325674899483056,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
