,P3,Oz,O2,CP3,P5,PO3,PO4,PO8
P3,0.4971751412429379,0.0,0.5028248587570622,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.28348688873139616,0.0,0.050318922749822824,0.050318922749822824,0.04961020552799433,0.28348688873139616,0.2827781715095677
O2,0.12732474964234622,0.0,0.8726752503576538,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.10714285714285714,0.0,0.22826086956521738,0.2251552795031056,0.2267080745341615,0.10559006211180125,0.10714285714285714
P5,0.0,0.10730948678071539,0.0,0.22706065318818042,0.2255054432348367,0.22706065318818042,0.1057542768273717,0.10730948678071539
PO3,0.0,0.10658307210031348,0.0,0.22884012539184953,0.22570532915360503,0.22727272727272727,0.10501567398119123,0.10658307210031348
PO4,0.0,0.2841956059532247,0.0,0.04961020552799433,0.04961020552799433,0.04890148830616584,0.2841956059532247,0.28348688873139616
PO8,0.0,0.28368794326241137,0.0,0.05035460992907802,0.05035460992907802,0.04964539007092199,0.28297872340425534,0.28297872340425534
