,bankssts-lh,caudalanteriorcingulate-lh,inferiorparietal-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.1680327868852459,0.00819672131147541,0.1721311475409836,0.0,0.15163934426229508,0.1721311475409836,0.1557377049180328,0.1721311475409836
caudalanteriorcingulate-lh,0.05,0.5875,0.05,0.0,0.075,0.05,0.1125,0.075
inferiorparietal-lh,0.16666666666666666,0.008130081300813009,0.17886178861788618,0.0,0.15040650406504066,0.17073170731707318,0.15447154471544716,0.17073170731707318
inferiortemporal-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
middletemporal-lh,0.1625,0.016666666666666666,0.1625,0.0,0.1625,0.1625,0.16666666666666666,0.16666666666666666
parahippocampal-lh,0.1673469387755102,0.00816326530612245,0.17551020408163265,0.0,0.1510204081632653,0.17142857142857143,0.15510204081632653,0.17142857142857143
superiortemporal-lh,0.15873015873015872,0.027777777777777776,0.15873015873015872,0.0,0.15873015873015872,0.15873015873015872,0.17063492063492064,0.16666666666666666
transversetemporal-lh,0.1640625,0.015625,0.171875,0.0,0.15234375,0.16796875,0.15625,0.171875
