,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.12761020881670534,0.12993039443155452,0.12529002320185614,0.12761020881670534,0.11136890951276102,0.12529002320185614,0.12529002320185614,0.12761020881670534
frontalpole-rh,0.12441314553990611,0.13145539906103287,0.12206572769953052,0.13380281690140844,0.107981220657277,0.13145539906103287,0.12441314553990611,0.12441314553990611
insula-rh,0.12850467289719625,0.12850467289719625,0.1261682242990654,0.1261682242990654,0.11214953271028037,0.12383177570093458,0.1261682242990654,0.12850467289719625
lateralorbitofrontal-rh,0.12410501193317422,0.13126491646778043,0.12171837708830549,0.13365155131264916,0.10739856801909307,0.13365155131264916,0.12410501193317422,0.12410501193317422
parahippocampal-rh,0.12878787878787878,0.12373737373737374,0.12878787878787878,0.12121212121212122,0.12878787878787878,0.11868686868686869,0.12373737373737374,0.12626262626262627
rostralanteriorcingulate-lh,0.12408759124087591,0.13138686131386862,0.12165450121654502,0.13381995133819952,0.1070559610705596,0.13381995133819952,0.12408759124087591,0.12408759124087591
rostralanteriorcingulate-rh,0.12589073634204276,0.13064133016627077,0.12351543942992874,0.13064133016627077,0.10926365795724466,0.12826603325415678,0.12589073634204276,0.12589073634204276
transversetemporal-rh,0.12646370023419204,0.13114754098360656,0.12412177985948478,0.1288056206088993,0.11007025761124122,0.12646370023419204,0.12646370023419204,0.12646370023419204
