subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S25,Sess01,MOTOR_EXECUTION-LEFT,0.9906903075356274,1.0,0.9122976011963851,1.0812174931422243,bootstrap,critical,hrfwin_slow_hrf
S25,Sess01,MOTOR_EXECUTION-RIGHT,0.9632768918605096,0.9999999999999969,0.9147151392731372,1.012856874086385,bootstrap,critical,hrfwin_slow_hrf
S25,Sess01,MOTOR_IMAGERY-LEFT,0.9049297806685582,1.0000000000000007,0.8551751329592677,0.9497211791365231,bootstrap,subcritical,hrfwin_slow_hrf
S25,Sess01,MOTOR_IMAGERY-RIGHT,0.9523497274685014,1.0000000000000009,0.897037575010487,1.013091982396063,bootstrap,critical,hrfwin_slow_hrf
S25,Sess01,MOTOR_EXECUTION,0.9769835996980685,0.9999999999999984,0.9135063702347612,1.0470371836143046,bootstrap,critical,hrfwin_slow_hrf
S25,Sess01,MOTOR_IMAGERY,0.9286397540685298,1.0000000000000009,0.8761063539848774,0.9814065807662931,bootstrap,subcritical,hrfwin_slow_hrf
S25,Sess01,LEFT,0.9478100441020928,1.0000000000000004,0.8837363670778264,1.0154693361393736,bootstrap,critical,hrfwin_slow_hrf
S25,Sess01,RIGHT,0.9578133096645055,0.9999999999999989,0.905876357141812,1.012974428241224,bootstrap,critical,hrfwin_slow_hrf
S25,Sess01,LEFT_vs_RIGHT,-0.010003265562412711,0.0,-0.12923806116339764,0.1095929789975616,bootstrap,delta,hrfwin_slow_hrf
S25,Sess01,IMAGERY_vs_EXECUTION,-0.04834384562953864,0.0,-0.1709308296294273,0.06790021053153183,bootstrap,delta,hrfwin_slow_hrf
S25,Sess01,ME_LEFT_vs_ME_RIGHT,0.02741341567511779,0.0,-0.10055927288999988,0.16650235386908707,bootstrap,delta,hrfwin_slow_hrf
S25,Sess01,MI_LEFT_vs_MI_RIGHT,-0.04741994679994321,0.0,-0.15791684943679518,0.05268360412603612,bootstrap,delta,hrfwin_slow_hrf
