,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.47619047619047616,0.0,0.11904761904761904,0.0,0.0,0.40476190476190477,0.0
P3,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.35714285714285715,0.0,0.2857142857142857,0.0,0.0,0.35714285714285715,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.46153846153846156,0.0,0.1282051282051282,0.0,0.0,0.41025641025641024,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
