,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.4288372093023256,0.05023255813953489,0.15441860465116278,0.01953488372093023,0.03906976744186046,0.2158139534883721,0.06604651162790698,0.026046511627906978
FT9,0.048668503213957756,0.4150596877869605,0.0844811753902663,0.05785123966942149,0.0,0.04591368227731864,0.3002754820936639,0.047750229568411386
P3,0.17518248175182483,0.09697601668404589,0.4045881126173097,0.03232533889468196,0.03753910323253389,0.08759124087591241,0.12095933263816476,0.04483837330552659
Oz,0.05515587529976019,0.1606714628297362,0.07194244604316546,0.35251798561151076,0.004796163069544364,0.014388489208633094,0.1342925659472422,0.20623501199040767
O2,0.2303370786516854,0.0,0.20224719101123595,0.016853932584269662,0.38764044943820225,0.1404494382022472,0.016853932584269662,0.0056179775280898875
Fp2,0.25938189845474613,0.06070640176600441,0.09381898454746136,0.0033112582781456954,0.02869757174392936,0.336644591611479,0.17328918322295805,0.04415011037527594
AF7,0.060655737704918035,0.2721311475409836,0.0959016393442623,0.04180327868852459,0.003278688524590164,0.12377049180327869,0.3557377049180328,0.04672131147540984
PO4,0.058165548098434,0.12080536912751678,0.09395973154362416,0.19463087248322147,0.0022371364653243847,0.09395973154362416,0.13646532438478748,0.29977628635346754
