,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.36363636363636365,0.2909090909090909,0.0,0.0,0.00909090909090909,0.33636363636363636,0.0
P3,0.0,0.34408602150537637,0.3118279569892473,0.0,0.0,0.010752688172043012,0.3333333333333333,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0
AF7,0.0,0.3611111111111111,0.2962962962962963,0.0,0.0,0.009259259259259259,0.3333333333333333,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
