,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.5232558139534884,0.0,0.3488372093023256,0.0,0.0,0.12790697674418605,0.0,0.0
FT9,0.0,0.48623853211009177,0.0,0.09174311926605505,0.0,0.0,0.4036697247706422,0.01834862385321101
P3,0.44285714285714284,0.0,0.4,0.0,0.0,0.15714285714285714,0.0,0.0
Oz,0.0,0.3333333333333333,0.0,0.2727272727272727,0.0,0.0,0.3333333333333333,0.06060606060606061
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3548387096774194,0.0,0.3548387096774194,0.0,0.0,0.2903225806451613,0.0,0.0
AF7,0.0,0.4444444444444444,0.0,0.10101010101010101,0.0,0.0,0.43434343434343436,0.020202020202020204
PO4,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182
