,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.27586206896551724,0.1724137931034483,0.0,0.0,0.0,0.3103448275862069,0.2413793103448276
P3,0.0,0.15555555555555556,0.28888888888888886,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.16071428571428573,0.23214285714285715,0.0,0.0,0.0,0.4107142857142857,0.19642857142857142
PO4,0.0,0.24324324324324326,0.21621621621621623,0.0,0.0,0.0,0.2972972972972973,0.24324324324324326
