,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.2558139534883721,0.18604651162790697,0.0,0.0,0.0,0.27906976744186046,0.27906976744186046,0.0
FT9,0.15384615384615385,0.27692307692307694,0.015384615384615385,0.0,0.0,0.26153846153846155,0.2923076923076923,0.0
P3,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.19117647058823528,0.23529411764705882,0.0,0.0,0.0,0.27941176470588236,0.29411764705882354,0.0
AF7,0.17567567567567569,0.24324324324324326,0.0,0.0,0.0,0.28378378378378377,0.2972972972972973,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
