,Fp1,FT9,P3,Oz,O2,Fp2,AF7,PO4
Fp1,0.14285714285714285,0.15873015873015872,0.1746031746031746,0.0,0.0,0.1746031746031746,0.1746031746031746,0.1746031746031746
FT9,0.12359550561797752,0.15730337078651685,0.1797752808988764,0.0,0.0,0.1797752808988764,0.1797752808988764,0.1797752808988764
P3,0.10101010101010101,0.1414141414141414,0.21212121212121213,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182
Oz,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
Fp2,0.10377358490566038,0.1509433962264151,0.18867924528301888,0.0,0.0,0.18867924528301888,0.18867924528301888,0.1792452830188679
AF7,0.10377358490566038,0.1509433962264151,0.18867924528301888,0.0,0.0,0.18867924528301888,0.18867924528301888,0.1792452830188679
PO4,0.10204081632653061,0.14285714285714285,0.20408163265306123,0.0,0.0,0.1836734693877551,0.1836734693877551,0.1836734693877551
