,Fp1,TP9,Fp2,AF7,AF3,AFz,AF8,AF4
Fp1,0.3584905660377358,0.2641509433962264,0.0,0.0,0.0,0.37735849056603776,0.0,0.0
TP9,0.3409090909090909,0.3181818181818182,0.0,0.0,0.0,0.3409090909090909,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3275862068965517,0.2413793103448276,0.0,0.0,0.0,0.43103448275862066,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
