,Fp1,TP9,FT10,F4,Fp2,AF7,AF3,AF8
Fp1,0.35185185185185186,0.0,0.0,0.0,0.37037037037037035,0.2777777777777778,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.31666666666666665,0.0,0.0,0.0,0.43333333333333335,0.25,0.0,0.0
AF7,0.3404255319148936,0.0,0.0,0.0,0.3404255319148936,0.3191489361702128,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
