,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parsorbitalis-lh,pericalcarine-lh,temporalpole-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
frontalpole-lh,0.0,0.0,0.32558139534883723,0.23255813953488372,0.20930232558139536,0.0,0.23255813953488372,0.0
frontalpole-rh,0.0,0.0,0.22950819672131148,0.26229508196721313,0.2459016393442623,0.0,0.26229508196721313,0.0
lateraloccipital-lh,0.0,0.0,0.20634920634920634,0.2698412698412698,0.25396825396825395,0.0,0.2698412698412698,0.0
parsorbitalis-lh,0.0,0.2222222222222222,0.0,0.0,0.0,0.7407407407407407,0.0,0.037037037037037035
pericalcarine-lh,0.0,0.0,0.22950819672131148,0.26229508196721313,0.2459016393442623,0.0,0.26229508196721313,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.8421052631578947
