,entorhinal-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.25,0.375,0.0,0.0,0.0,0.125,0.0,0.25
fusiform-lh,0.15789473684210525,0.3684210526315789,0.0,0.05263157894736842,0.0,0.2631578947368421,0.0,0.15789473684210525
inferiortemporal-lh,0.0,0.0,0.4444444444444444,0.2777777777777778,0.0,0.16666666666666666,0.1111111111111111,0.0
isthmuscingulate-lh,0.0,0.0,0.4117647058823529,0.35294117647058826,0.0,0.23529411764705882,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.0,0.13636363636363635,0.22727272727272727,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0
parahippocampal-lh,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333
temporalpole-lh,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
