,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.24324324324324326,0.0,0.0,0.05405405405405406,0.24324324324324326,0.24324324324324326,0.0,0.21621621621621623
parsopercularis-lh,0.0,0.6,0.36666666666666664,0.03333333333333333,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.5,0.43333333333333335,0.06666666666666667,0.0,0.0,0.0,0.0
postcentral-rh,0.0,0.0625,0.08333333333333333,0.375,0.0,0.0,0.22916666666666666,0.25
rostralmiddlefrontal-rh,0.24324324324324326,0.0,0.0,0.05405405405405406,0.24324324324324326,0.24324324324324326,0.0,0.21621621621621623
superiortemporal-rh,0.24390243902439024,0.0,0.0,0.04878048780487805,0.24390243902439024,0.2682926829268293,0.0,0.1951219512195122
supramarginal-lh,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,0.34285714285714286,0.3142857142857143
supramarginal-rh,0.09230769230769231,0.0,0.0,0.24615384615384617,0.09230769230769231,0.09230769230769231,0.18461538461538463,0.2923076923076923
