,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.5844155844155844,0.03896103896103896,0.09090909090909091,0.025974025974025976,0.03896103896103896,0.1038961038961039,0.03896103896103896,0.07792207792207792
postcentral-lh,0.046296296296296294,0.25,0.1111111111111111,0.1388888888888889,0.14814814814814814,0.1574074074074074,0.1388888888888889,0.009259259259259259
postcentral-rh,0.09574468085106383,0.0851063829787234,0.44680851063829785,0.06382978723404255,0.07446808510638298,0.06382978723404255,0.06382978723404255,0.10638297872340426
superiorparietal-lh,0.043478260869565216,0.18478260869565216,0.10869565217391304,0.16304347826086957,0.17391304347826086,0.16304347826086957,0.16304347826086957,0.0
superiortemporal-lh,0.05263157894736842,0.17894736842105263,0.11578947368421053,0.15789473684210525,0.16842105263157894,0.15789473684210525,0.15789473684210525,0.010526315789473684
superiortemporal-rh,0.08928571428571429,0.16071428571428573,0.08928571428571429,0.13392857142857142,0.14285714285714285,0.24107142857142858,0.13392857142857142,0.008928571428571428
supramarginal-lh,0.053763440860215055,0.17204301075268819,0.10752688172043011,0.16129032258064516,0.17204301075268819,0.16129032258064516,0.16129032258064516,0.010752688172043012
supramarginal-rh,0.13793103448275862,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.6551724137931034
