,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.2987012987012987,0.06493506493506493,0.025974025974025976,0.03896103896103896,0.1038961038961039,0.2077922077922078,0.15584415584415584,0.1038961038961039
postcentral-rh,0.027777777777777776,0.4444444444444444,0.2777777777777778,0.0,0.0,0.027777777777777776,0.0,0.2222222222222222
rostralmiddlefrontal-rh,0.0,0.18181818181818182,0.2545454545454545,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.12727272727272726
superiorparietal-lh,0.07142857142857142,0.0,0.08571428571428572,0.2,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0
superiortemporal-lh,0.12903225806451613,0.0,0.06451612903225806,0.15053763440860216,0.24731182795698925,0.21505376344086022,0.1935483870967742,0.0
superiortemporal-rh,0.15841584158415842,0.0297029702970297,0.04950495049504951,0.12871287128712872,0.15841584158415842,0.24752475247524752,0.21782178217821782,0.009900990099009901
supramarginal-lh,0.14432989690721648,0.010309278350515464,0.061855670103092786,0.14432989690721648,0.16494845360824742,0.24742268041237114,0.2268041237113402,0.0
supramarginal-rh,0.15789473684210525,0.2631578947368421,0.23684210526315788,0.0,0.0,0.0,0.0,0.34210526315789475
