,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.32038834951456313,0.0970873786407767,0.02912621359223301,0.02912621359223301,0.07766990291262135,0.22330097087378642,0.11650485436893204,0.10679611650485436
postcentral-rh,0.05333333333333334,0.4533333333333333,0.13333333333333333,0.04,0.0,0.09333333333333334,0.0,0.22666666666666666
rostralmiddlefrontal-rh,0.013888888888888888,0.1388888888888889,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.09722222222222222
superiorparietal-lh,0.06493506493506493,0.012987012987012988,0.07792207792207792,0.2597402597402597,0.19480519480519481,0.19480519480519481,0.19480519480519481,0.0
superiortemporal-lh,0.12903225806451613,0.0,0.06451612903225806,0.15053763440860216,0.24731182795698925,0.21505376344086022,0.1935483870967742,0.0
superiortemporal-rh,0.1640625,0.0859375,0.0390625,0.1015625,0.125,0.2578125,0.171875,0.0546875
supramarginal-lh,0.14432989690721648,0.010309278350515464,0.061855670103092786,0.14432989690721648,0.16494845360824742,0.24742268041237114,0.2268041237113402,0.0
supramarginal-rh,0.1206896551724138,0.29310344827586204,0.15517241379310345,0.0,0.0,0.06896551724137931,0.0,0.3620689655172414
