,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.22857142857142856,0.08571428571428572,0.2,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.17142857142857143
postcentral-lh,0.05,0.19,0.12,0.15,0.16,0.17,0.15,0.01
postcentral-rh,0.12857142857142856,0.11428571428571428,0.2571428571428571,0.08571428571428572,0.1,0.08571428571428572,0.08571428571428572,0.14285714285714285
superiorparietal-lh,0.043478260869565216,0.18478260869565216,0.10869565217391304,0.16304347826086957,0.17391304347826086,0.16304347826086957,0.16304347826086957,0.0
superiortemporal-lh,0.05263157894736842,0.17894736842105263,0.11578947368421053,0.15789473684210525,0.16842105263157894,0.15789473684210525,0.15789473684210525,0.010526315789473684
superiortemporal-rh,0.05154639175257732,0.18556701030927836,0.10309278350515463,0.15463917525773196,0.16494845360824742,0.17525773195876287,0.15463917525773196,0.010309278350515464
supramarginal-lh,0.053763440860215055,0.17204301075268819,0.10752688172043011,0.16129032258064516,0.17204301075268819,0.16129032258064516,0.16129032258064516,0.010752688172043012
supramarginal-rh,0.13793103448275862,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.6551724137931034
