,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.0,0.07228915662650602,0.07228915662650602,0.060240963855421686,0.0,0.0,0.0,0.04819277108433735,0.060240963855421686,0.0,0.0,0.012048192771084338,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.08433734939759036,0.0,0.0,0.012048192771084338,0.0,0.0,0.08433734939759036,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.060240963855421686,0.0,0.03614457831325301,0.0,0.060240963855421686,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.04819277108433735,0.0
Fz,0.0,0.040100250626566414,0.0,0.02756892230576441,0.005012531328320802,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0,0.022556390977443608,0.042606516290726815,0.040100250626566414,0.0,0.0,0.042606516290726815,0.020050125313283207,0.0,0.040100250626566414,0.042606516290726815,0.0,0.03759398496240601,0.040100250626566414,0.002506265664160401,0.045112781954887216,0.0,0.002506265664160401,0.03759398496240601,0.002506265664160401,0.0,0.03508771929824561,0.0,0.02506265664160401,0.0,0.03759398496240601,0.0,0.042606516290726815,0.042606516290726815,0.040100250626566414,0.03508771929824561,0.03759398496240601,0.0,0.040100250626566414,0.0,0.03759398496240601,0.0,0.0,0.0,0.042606516290726815,0.0,0.0,0.0,0.010025062656641603,0.0,0.0,0.03007518796992481,0.005012531328320802,0.040100250626566414,0.0,0.005012531328320802
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.04,0.0,0.03333333333333333,0.006666666666666667,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.03666666666666667,0.0,0.0,0.04,0.02666666666666667,0.0,0.03666666666666667,0.04,0.0,0.03666666666666667,0.04,0.0,0.04,0.0,0.0033333333333333335,0.03666666666666667,0.0,0.0,0.03666666666666667,0.0,0.03,0.0,0.04,0.0,0.04,0.04,0.04,0.03666666666666667,0.03666666666666667,0.0,0.03666666666666667,0.0,0.03666666666666667,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.03666666666666667,0.006666666666666667,0.03666666666666667,0.0,0.0033333333333333335
FC5,0.0,0.034482758620689655,0.0,0.034482758620689655,0.022988505747126436,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.011494252873563218,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.022988505747126436,0.034482758620689655,0.0,0.0
FC1,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0
C3,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0
T7,0.01288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.05412371134020619,0.0,0.059278350515463915,0.059278350515463915,0.059278350515463915,0.0,0.0,0.0,0.05412371134020619,0.05670103092783505,0.0,0.0,0.03608247422680412,0.0,0.0,0.005154639175257732,0.0,0.0,0.005154639175257732,0.0,0.059278350515463915,0.0,0.0,0.04639175257731959,0.015463917525773196,0.0,0.059278350515463915,0.0,0.059278350515463915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04639175257731959,0.0,0.002577319587628866,0.0,0.05670103092783505,0.0,0.05154639175257732,0.0,0.05670103092783505,0.0,0.020618556701030927,0.05412371134020619,0.0,0.0,0.0,0.059278350515463915,0.010309278350515464
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.01627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.04883720930232558,0.0,0.06976744186046512,0.06744186046511629,0.05581395348837209,0.0,0.0,0.0,0.04883720930232558,0.053488372093023255,0.0,0.0,0.03255813953488372,0.0,0.0,0.004651162790697674,0.0,0.0,0.004651162790697674,0.0,0.07209302325581396,0.0,0.0,0.04186046511627907,0.013953488372093023,0.0,0.07674418604651163,0.0,0.06511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,0.0,0.002325581395348837,0.0,0.053488372093023255,0.0,0.046511627906976744,0.0,0.053488372093023255,0.0,0.018604651162790697,0.04883720930232558,0.0,0.0,0.0,0.053488372093023255,0.009302325581395349
