,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.2191780821917808,0.0,0.17123287671232876,0.14383561643835616,0.04794520547945205,0.04794520547945205,0.13013698630136986,0.23972602739726026
inferiorparietal-rh,0.0,0.6056338028169014,0.0,0.0,0.0,0.2676056338028169,0.1267605633802817,0.0
parsopercularis-lh,0.14545454545454545,0.0,0.21818181818181817,0.13333333333333333,0.09090909090909091,0.07272727272727272,0.16363636363636364,0.17575757575757575
rostralmiddlefrontal-lh,0.14893617021276595,0.0,0.1702127659574468,0.2978723404255319,0.0425531914893617,0.0425531914893617,0.1276595744680851,0.1702127659574468
rostralmiddlefrontal-rh,0.06315789473684211,0.0,0.14736842105263157,0.05263157894736842,0.3473684210526316,0.12631578947368421,0.17894736842105263,0.08421052631578947
superiorfrontal-lh,0.05555555555555555,0.17592592592592593,0.12037037037037036,0.046296296296296294,0.12037037037037036,0.28703703703703703,0.12037037037037036,0.07407407407407407
superiorfrontal-rh,0.11585365853658537,0.06097560975609756,0.16463414634146342,0.10975609756097561,0.11585365853658537,0.07317073170731707,0.23170731707317074,0.12804878048780488
superiortemporal-lh,0.19393939393939394,0.0,0.18181818181818182,0.13333333333333333,0.05454545454545454,0.05454545454545454,0.12727272727272726,0.2545454545454545
