,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-rh,0.5708333333333333,0.0,0.2,0.0,0.12083333333333333,0.10833333333333334,0.0,0.0
fusiform-lh,0.0,0.5555555555555556,0.05982905982905983,0.1111111111111111,0.13675213675213677,0.0,0.0,0.13675213675213677
isthmuscingulate-rh,0.1268882175226586,0.030211480362537766,0.6132930513595166,0.0,0.1510574018126888,0.07854984894259819,0.0,0.0
parahippocampal-lh,0.0,0.15555555555555556,0.0,0.4111111111111111,0.2,0.06111111111111111,0.0,0.17222222222222222
parahippocampal-rh,0.0665024630541872,0.09359605911330049,0.12561576354679804,0.09359605911330049,0.39901477832512317,0.04187192118226601,0.0,0.17980295566502463
rostralanteriorcingulate-lh,0.11063829787234042,0.0,0.11063829787234042,0.03829787234042553,0.08085106382978724,0.6595744680851063,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-lh,0.0,0.10382513661202186,0.0,0.08469945355191257,0.20491803278688525,0.0,0.0,0.6065573770491803
