,entorhinal-lh,entorhinal-rh,inferiorparietal-lh,inferiortemporal-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
entorhinal-lh,0.3472222222222222,0.0,0.05555555555555555,0.2361111111111111,0.0,0.0,0.0,0.3611111111111111
entorhinal-rh,0.0,0.5652173913043478,0.0,0.0,0.15217391304347827,0.06521739130434782,0.21739130434782608,0.0
inferiorparietal-lh,0.10526315789473684,0.0,0.43859649122807015,0.07017543859649122,0.08771929824561403,0.22807017543859648,0.0,0.07017543859649122
inferiortemporal-lh,0.265625,0.0,0.03125,0.421875,0.0,0.0,0.0,0.28125
isthmuscingulate-lh,0.0,0.05454545454545454,0.16363636363636364,0.0,0.43636363636363634,0.34545454545454546,0.0,0.0
isthmuscingulate-rh,0.0,0.016666666666666666,0.2833333333333333,0.0,0.2833333333333333,0.4166666666666667,0.0,0.0
lingual-lh,0.0,0.34146341463414637,0.0,0.0,0.0,0.0,0.6585365853658537,0.0
parahippocampal-lh,0.3382352941176471,0.0,0.029411764705882353,0.23529411764705882,0.0,0.0,0.0,0.39705882352941174
