,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.3,0.3,0.0
bankssts-rh,0.11904761904761904,0.6428571428571429,0.0,0.0,0.0,0.11904761904761904,0.11904761904761904,0.0
frontalpole-lh,0.0,0.0,0.4,0.24615384615384617,0.1076923076923077,0.0,0.0,0.24615384615384617
frontalpole-rh,0.0,0.0,0.23529411764705882,0.5098039215686274,0.19607843137254902,0.0,0.0,0.058823529411764705
parahippocampal-rh,0.0,0.0,0.2,0.32,0.48,0.0,0.0,0.0
pericalcarine-lh,0.20512820512820512,0.10256410256410256,0.0,0.0,0.0,0.3333333333333333,0.358974358974359,0.0
rostralanteriorcingulate-lh,0.1951219512195122,0.0975609756097561,0.0,0.0,0.0,0.3170731707317073,0.3902439024390244,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.39215686274509803,0.11764705882352941,0.0,0.0,0.0,0.49019607843137253
