,frontalpole-lh,fusiform-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-lh,0.49,0.05333333333333334,0.09666666666666666,0.11666666666666667,0.056666666666666664,0.05,0.03666666666666667,0.1
fusiform-lh,0.030690537084398978,0.24808184143222506,0.09974424552429667,0.11508951406649616,0.10741687979539642,0.1432225063938619,0.1278772378516624,0.1278772378516624
fusiform-rh,0.06407322654462243,0.08009153318077804,0.2379862700228833,0.20594965675057209,0.12128146453089245,0.06178489702517163,0.08466819221967964,0.14416475972540047
inferiortemporal-rh,0.06118546845124283,0.08221797323135756,0.1682600382409178,0.27724665391969405,0.08986615678776291,0.07074569789674952,0.0841300191204589,0.16634799235181644
isthmuscingulate-rh,0.0275,0.1125,0.1125,0.0975,0.3875,0.0975,0.0925,0.0725
lingual-lh,0.03513513513513514,0.17297297297297298,0.08378378378378379,0.10810810810810811,0.10270270270270271,0.25675675675675674,0.12432432432432433,0.11621621621621622
parahippocampal-lh,0.02564102564102564,0.13105413105413105,0.1168091168091168,0.12535612535612536,0.1111111111111111,0.13105413105413105,0.22507122507122507,0.1339031339031339
parahippocampal-rh,0.060085836909871244,0.10085836909871244,0.14377682403433475,0.18454935622317598,0.07296137339055794,0.08369098712446352,0.10515021459227468,0.24892703862660945
