,caudalmiddlefrontal-rh,entorhinal-lh,frontalpole-lh,lateraloccipital-lh,parahippocampal-rh,superiorfrontal-rh,temporalpole-lh,temporalpole-rh
caudalmiddlefrontal-rh,0.4251968503937008,0.1968503937007874,0.0,0.015748031496062992,0.0,0.1889763779527559,0.15748031496062992,0.015748031496062992
entorhinal-lh,0.22522522522522523,0.5315315315315315,0.0,0.009009009009009009,0.0,0.12612612612612611,0.10810810810810811,0.0
frontalpole-lh,0.0,0.0,0.6024096385542169,0.15060240963855423,0.018072289156626505,0.05421686746987952,0.04216867469879518,0.13253012048192772
lateraloccipital-lh,0.008130081300813009,0.0,0.2032520325203252,0.6910569105691057,0.0,0.0975609756097561,0.0,0.0
parahippocampal-rh,0.0,0.0,0.014084507042253521,0.0,0.9859154929577465,0.0,0.0,0.0
superiorfrontal-rh,0.19736842105263158,0.09210526315789473,0.046052631578947366,0.06578947368421052,0.0,0.34210526315789475,0.19736842105263158,0.05921052631578947
temporalpole-lh,0.17293233082706766,0.09022556390977443,0.06766917293233082,0.0,0.0,0.20300751879699247,0.39849624060150374,0.06766917293233082
temporalpole-rh,0.038834951456310676,0.0,0.17475728155339806,0.0,0.0,0.08737864077669903,0.08737864077669903,0.6116504854368932
