,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.15625,0.11160714285714286,0.13392857142857142,0.12946428571428573,0.08035714285714286,0.09821428571428571,0.14732142857142858,0.14285714285714285
parstriangularis-rh,0.12315270935960591,0.21182266009852216,0.12315270935960591,0.10837438423645321,0.08866995073891626,0.10344827586206896,0.12315270935960591,0.11822660098522167
precentral-lh,0.14285714285714285,0.10952380952380952,0.1380952380952381,0.13333333333333333,0.08571428571428572,0.10476190476190476,0.14285714285714285,0.14285714285714285
rostralmiddlefrontal-lh,0.14427860696517414,0.09950248756218906,0.12935323383084577,0.13930348258706468,0.08955223880597014,0.10945273631840796,0.14427860696517414,0.14427860696517414
superiorparietal-lh,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.24858757062146894,0.14124293785310735,0.1016949152542373,0.1016949152542373
superiorparietal-rh,0.12222222222222222,0.10555555555555556,0.12222222222222222,0.12222222222222222,0.13333333333333333,0.15,0.12222222222222222,0.12222222222222222
superiortemporal-lh,0.14746543778801843,0.10599078341013825,0.1336405529953917,0.1336405529953917,0.08294930875576037,0.10138248847926268,0.14746543778801843,0.14746543778801843
superiortemporal-rh,0.14622641509433962,0.10377358490566038,0.1320754716981132,0.13679245283018868,0.08490566037735849,0.10377358490566038,0.14622641509433962,0.14622641509433962
