,entorhinal-rh,frontalpole-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parstriangularis-rh,pericalcarine-rh,temporalpole-rh
entorhinal-rh,0.49333333333333335,0.032,0.008,0.112,0.056,0.0,0.13333333333333333,0.16533333333333333
frontalpole-lh,0.07874015748031496,0.7086614173228346,0.05511811023622047,0.06692913385826772,0.047244094488188976,0.0,0.023622047244094488,0.01968503937007874
isthmuscingulate-rh,0.022058823529411766,0.04656862745098039,0.6029411764705882,0.1642156862745098,0.09313725490196079,0.0,0.06862745098039216,0.0024509803921568627
lingual-rh,0.06595092024539877,0.02607361963190184,0.10429447852760736,0.48006134969325154,0.12423312883435583,0.018404907975460124,0.13496932515337423,0.046012269938650305
parahippocampal-rh,0.04401408450704225,0.02640845070422535,0.06690140845070422,0.1267605633802817,0.5563380281690141,0.04225352112676056,0.07394366197183098,0.06338028169014084
parstriangularis-rh,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.8181818181818182,0.0,0.0
pericalcarine-rh,0.08628318584070796,0.03761061946902655,0.08628318584070796,0.17699115044247787,0.07964601769911504,0.0,0.5110619469026548,0.022123893805309734
temporalpole-rh,0.1728395061728395,0.0030864197530864196,0.0030864197530864196,0.06481481481481481,0.12345679012345678,0.0,0.037037037037037035,0.595679012345679
