,bankssts-lh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.9270833333333334,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666
fusiform-lh,0.0013850415512465374,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335
insula-lh,0.0013986013986013986,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265
insula-rh,0.0013986013986013986,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265
isthmuscingulate-rh,0.0013850415512465374,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335
lingual-lh,0.0013850415512465374,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335
parahippocampal-lh,0.0013850415512465374,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335,0.14265927977839335
parahippocampal-rh,0.0013986013986013986,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265,0.14265734265734265
