,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh
bankssts-lh,0.8759124087591241,0.0,0.0,0.0,0.0,0.09854014598540146,0.0,0.025547445255474453
bankssts-rh,0.004761904761904762,0.9904761904761905,0.0,0.004761904761904762,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.8924731182795699,0.043010752688172046,0.021505376344086023,0.021505376344086023,0.021505376344086023,0.0
frontalpole-rh,0.0,0.0,0.021739130434782608,0.7681159420289855,0.08333333333333333,0.05434782608695652,0.06159420289855073,0.010869565217391304
isthmuscingulate-rh,0.0,0.0,0.0071090047393364926,0.04976303317535545,0.6350710900473934,0.037914691943127965,0.16824644549763032,0.1018957345971564
parahippocampal-lh,0.09359605911330049,0.0,0.007389162561576354,0.04926108374384237,0.046798029556650245,0.7192118226600985,0.04926108374384237,0.034482758620689655
pericalcarine-lh,0.0,0.0,0.006741573033707865,0.035955056179775284,0.14157303370786517,0.04719101123595506,0.6426966292134831,0.1258426966292135
pericalcarine-rh,0.016908212560386472,0.0,0.0024154589371980675,0.012077294685990338,0.09178743961352658,0.036231884057971016,0.1280193236714976,0.7125603864734299
