,bankssts-rh,frontalpole-rh,fusiform-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.8541666666666666,0.0,0.0,0.14583333333333334,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.46021505376344085,0.0935483870967742,0.13655913978494624,0.07526881720430108,0.0,0.14408602150537633,0.09032258064516129
fusiform-lh,0.0,0.07628676470588236,0.5413602941176471,0.0,0.33547794117647056,0.0,0.030330882352941176,0.016544117647058824
insula-rh,0.06673728813559322,0.1408898305084746,0.0,0.5709745762711864,0.0,0.11546610169491525,0.07309322033898305,0.03283898305084746
parahippocampal-lh,0.0,0.06976744186046512,0.38160676532769555,0.0,0.47357293868921774,0.035940803382663845,0.02748414376321353,0.011627906976744186
parahippocampal-rh,0.0,0.0,0.0,0.15329512893982808,0.05157593123209169,0.7951289398280802,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.17801047120418848,0.04581151832460733,0.08769633507853403,0.03664921465968586,0.0,0.450261780104712,0.20157068062827224
rostralanteriorcingulate-rh,0.0,0.12156295224312591,0.02894356005788712,0.041968162083936326,0.01881331403762663,0.0,0.2199710564399421,0.5687409551374819
