,bankssts-rh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.6570155902004454,0.0,0.0,0.0,0.1714922048997773,0.0,0.0,0.1714922048997773
frontalpole-rh,0.0,0.35737704918032787,0.11584699453551912,0.26994535519125684,0.0,0.08196721311475409,0.14098360655737704,0.033879781420765025
insula-rh,0.0,0.09656453110492108,0.4178272980501393,0.12720519962859797,0.11606313834726091,0.0947075208913649,0.10677808727948004,0.04085422469823584
medialorbitofrontal-rh,0.0,0.22192028985507245,0.12409420289855072,0.4483695652173913,0.0,0.06793478260869565,0.11322463768115942,0.024456521739130436
parahippocampal-rh,0.09327036599763873,0.0,0.14994096812278632,0.0,0.6009445100354192,0.06729634002361275,0.0,0.0885478158205431
rostralanteriorcingulate-lh,0.0,0.06925207756232687,0.09418282548476455,0.06925207756232687,0.050784856879039705,0.5447830101569714,0.1680517082179132,0.003693444136657433
rostralanteriorcingulate-rh,0.0,0.14174107142857142,0.13058035714285715,0.13727678571428573,0.0,0.203125,0.3404017857142857,0.046875
temporalpole-rh,0.11265646731571627,0.04033379694019471,0.061196105702364396,0.03477051460361613,0.1070931849791377,0.0027816411682892906,0.055632823365785816,0.5855354659248957
